5.2596,5.2388,5.2183,5.1979,5.1777,5.1577,5.1378,5.1181,5.0985,5.0791,5.0599,5.0408,5.0219,5.0031,4.9844,4.9659,4.9476,4.9294,4.9113,4.8934,4.8756,4.8579,4.8404,4.823,4.8057,4.7886,4.7716,4.7547,4.7379,4.7213,4.7048,4.6884,4.6721,4.656,4.6399,4.624,4.6082,4.5925,4.5769,4.5614,4.546
5.4009,5.3796,5.3584,5.3375,5.3167,5.2961,5.2756,5.2554,5.2353,5.2153,5.1955,5.1759,5.1564,5.1371,5.1179,5.0989,5.08,5.0613,5.0427,5.0243,5.006,4.9878,4.9698,4.9519,4.9342,4.9166,4.8991,4.8817,4.8645,4.8474,4.8304,4.8136,4.7968,4.7802,4.7637,4.7474,4.7311,4.715,4.699,4.683,4.6672
5.5423,5.5204,5.4987,5.4772,5.4558,5.4346,5.4136,5.3928,5.3721,5.3516,5.3313,5.3111,5.2911,5.2712,5.2515,5.232,5.2126,5.1934,5.1743,5.1553,5.1365,5.1179,5.0994,5.081,5.0628,5.0447,5.0267,5.0089,4.9912,4.9736,4.9562,4.9389,4.9217,4.9046,4.8877,4.8709,4.8542,4.8376,4.8211,4.8048,4.7886
5.684,5.6615,5.6392,5.617,5.5951,5.5733,5.5518,5.5303,5.5091,5.4881,5.4672,5.4465,5.4259,5.4055,5.3853,5.3652,5.3453,5.3255,5.3059,5.2865,5.2672,5.248,5.229,5.2102,5.1914,5.1729,5.1544,5.1361,5.1179,5.0999,5.082,5.0642,5.0466,5.0291,5.0117,4.9944,4.9773,4.9603,4.9434,4.9266,4.9099
5.8258,5.8027,5.7797,5.757,5.7345,5.7122,5.69,5.668,5.6463,5.6246,5.6032,5.5819,5.5608,5.5399,5.5192,5.4986,5.4781,5.4578,5.4377,5.4178,5.398,5.3783,5.3588,5.3394,5.3202,5.3012,5.2822,5.2635,5.2448,5.2263,5.2079,5.1897,5.1716,5.1536,5.1358,5.1181,5.1005,5.083,5.0657,5.0485,5.0314
5.9677,5.944,5.9205,5.8972,5.8741,5.8512,5.8284,5.8059,5.7835,5.7614,5.7394,5.7176,5.6959,5.6744,5.6531,5.632,5.6111,5.5903,5.5696,5.5492,5.5288,5.5087,5.4887,5.4688,5.4491,5.4296,5.4102,5.3909,5.3718,5.3528,5.334,5.3153,5.2967,5.2783,5.26,5.2418,5.2238,5.2059,5.1881,5.1705,5.153
6.1098,6.0855,6.0614,6.0375,6.0138,5.9903,5.967,5.9439,5.9209,5.8982,5.8757,5.8533,5.8311,5.8091,5.7873,5.7656,5.7441,5.7228,5.7016,5.6807,5.6598,5.6392,5.6187,5.5983,5.5781,5.5581,5.5382,5.5184,5.4989,5.4794,5.4601,5.4409,5.4219,5.403,5.3843,5.3657,5.3472,5.3289,5.3106,5.2926,5.2746
6.2521,6.2271,6.2024,6.1779,6.1536,6.1296,6.1057,6.082,6.0585,6.0352,6.0121,5.9892,5.9664,5.9439,5.9215,5.8993,5.8773,5.8555,5.8338,5.8123,5.7909,5.7698,5.7488,5.7279,5.7072,5.6867,5.6663,5.6461,5.626,5.6061,5.5863,5.5667,5.5472,5.5279,5.5087,5.4896,5.4707,5.4519,5.4332,5.4147,5.3963
6.3945,6.3689,6.3436,6.3185,6.2936,6.269,6.2445,6.2202,6.1962,6.1723,6.1486,6.1252,6.1019,6.0788,6.0559,6.0331,6.0106,5.9882,5.966,5.944,5.9222,5.9005,5.879,5.8576,5.8364,5.8154,5.7946,5.7738,5.7533,5.7329,5.7126,5.6926,5.6726,5.6528,5.6331,5.6136,5.5943,5.575,5.5559,5.537,5.5181
6.537,6.5109,6.485,6.4593,6.4338,6.4085,6.3835,6.3586,6.334,6.3096,6.2853,6.2613,6.2375,6.2138,6.1904,6.1671,6.144,6.1211,6.0984,6.0759,6.0535,6.0313,6.0093,5.9874,5.9658,5.9442,5.9229,5.9017,5.8807,5.8598,5.8391,5.8185,5.7981,5.7778,5.7577,5.7377,5.7179,5.6982,5.6787,5.6593,5.64
6.6798,6.653,6.6265,6.6002,6.5741,6.5482,6.5226,6.4972,6.472,6.447,6.4222,6.3976,6.3732,6.349,6.325,6.3012,6.2776,6.2541,6.2309,6.2078,6.1849,6.1622,6.1397,6.1174,6.0952,6.0732,6.0513,6.0297,6.0081,5.9868,5.9656,5.9446,5.9237,5.9029,5.8824,5.8619,5.8417,5.8215,5.8016,5.7817,5.762
6.8227,6.7953,6.7681,6.7412,6.7146,6.6881,6.6619,6.6359,6.6101,6.5845,6.5591,6.534,6.509,6.4843,6.4597,6.4354,6.4112,6.3873,6.3635,6.3399,6.3165,6.2933,6.2703,6.2474,6.2247,6.2022,6.1799,6.1577,6.1357,6.1139,6.0922,6.0707,6.0494,6.0282,6.0071,5.9862,5.9655,5.9449,5.9245,5.9042,5.8841
6.9657,6.9377,6.9099,6.8824,6.8552,6.8281,6.8013,6.7747,6.7483,6.7222,6.6962,6.6705,6.645,6.6197,6.5946,6.5697,6.545,6.5205,6.4962,6.4721,6.4482,6.4245,6.4009,6.3775,6.3544,6.3314,6.3085,6.2859,6.2634,6.2411,6.2189,6.1969,6.1751,6.1535,6.132,6.1106,6.0894,6.0684,6.0475,6.0268,6.0062
7.1089,7.0803,7.0519,7.0238,6.9959,6.9683,6.9408,6.9137,6.8867,6.86,6.8335,6.8072,6.7811,6.7553,6.7296,6.7042,6.6789,6.6539,6.6291,6.6044,6.58,6.5557,6.5317,6.5078,6.4841,6.4606,6.4373,6.4141,6.3912,6.3684,6.3457,6.3233,6.301,6.2789,6.2569,6.2351,6.2135,6.192,6.1707,6.1495,6.1285
7.2523,7.223,7.194,7.1653,7.1368,7.1085,7.0805,7.0528,7.0252,6.9979,6.9708,6.944,6.9173,6.8909,6.8647,6.8387,6.813,6.7874,6.762,6.7369,6.7119,6.6871,6.6626,6.6382,6.614,6.59,6.5661,6.5425,6.519,6.4958,6.4727,6.4497,6.427,6.4044,6.3819,6.3597,6.3376,6.3156,6.2939,6.2722,6.2508
7.3958,7.3659,7.3363,7.307,7.2778,7.249,7.2204,7.192,7.1639,7.136,7.1083,7.0809,7.0537,7.0267,7,6.9734,6.9471,6.921,6.8951,6.8694,6.8439,6.8186,6.7935,6.7686,6.7439,6.7194,6.6951,6.671,6.647,6.6233,6.5997,6.5763,6.553,6.53,6.5071,6.4843,6.4618,6.4394,6.4172,6.3951,6.3732
7.5395,7.509,7.4787,7.4488,7.419,7.3896,7.3604,7.3314,7.3027,7.2742,7.246,7.218,7.1902,7.1627,7.1354,7.1083,7.0814,7.0547,7.0283,7.0021,6.9761,6.9502,6.9246,6.8992,6.874,6.849,6.8242,6.7996,6.7751,6.7508,6.7268,6.7029,6.6792,6.6556,6.6323,6.6091,6.5861,6.5632,6.5405,6.518,6.4957
7.6834,7.6522,7.6213,7.5907,7.5604,7.5303,7.5005,7.4709,7.4416,7.4126,7.3838,7.3552,7.3268,7.2987,7.2709,7.2432,7.2158,7.1886,7.1616,7.1349,7.1083,7.082,7.0559,7.0299,7.0042,6.9787,6.9534,6.9282,6.9033,6.8785,6.854,6.8296,6.8054,6.7814,6.7576,6.7339,6.7105,6.6871,6.664,6.641,6.6182
7.8274,7.7956,7.7641,7.7329,7.7019,7.6712,7.6408,7.6106,7.5807,7.5511,7.5217,7.4925,7.4636,7.4349,7.4065,7.3783,7.3503,7.3226,7.2951,7.2678,7.2407,7.2138,7.1872,7.1607,7.1345,7.1085,7.0826,7.057,7.0316,7.0063,6.9813,6.9564,6.9318,6.9073,6.883,6.8589,6.8349,6.8112,6.7876,6.7642,6.7409
7.9716,7.9391,7.907,7.8751,7.8436,7.8123,7.7812,7.7505,7.72,7.6897,7.6597,7.63,7.6005,7.5713,7.5423,7.5135,7.485,7.4567,7.4286,7.4008,7.3732,7.3458,7.3186,7.2917,7.2649,7.2384,7.212,7.1859,7.16,7.1342,7.1087,7.0834,7.0582,7.0333,7.0085,6.9839,6.9595,6.9353,6.9112,6.8874,6.8637
8.1159,8.0828,8.0501,8.0176,7.9854,7.9534,7.9218,7.8904,7.8593,7.8285,7.7979,7.7676,7.7375,7.7077,7.6782,7.6488,7.6198,7.5909,7.5623,7.5339,7.5058,7.4779,7.4502,7.4227,7.3954,7.3684,7.3415,7.3149,7.2885,7.2622,7.2362,7.2104,7.1848,7.1593,7.1341,7.109,7.0842,7.0595,7.035,7.0106,6.9865
8.2604,8.2267,8.1933,8.1602,8.1273,8.0948,8.0625,8.0305,7.9988,7.9674,7.9362,7.9053,7.8747,7.8443,7.8142,7.7843,7.7547,7.7253,7.6961,7.6672,7.6385,7.6101,7.5818,7.5538,7.526,7.4985,7.4711,7.444,7.4171,7.3903,7.3638,7.3375,7.3114,7.2855,7.2598,7.2342,7.2089,7.1837,7.1588,7.134,7.1094
8.4051,8.3707,8.3367,8.3029,8.2694,8.2363,8.2034,8.1708,8.1385,8.1065,8.0747,8.0432,8.012,7.981,7.9503,7.9199,7.8897,7.8597,7.83,7.8006,7.7714,7.7424,7.7136,7.6851,7.6568,7.6287,7.6008,7.5732,7.5458,7.5185,7.4915,7.4647,7.4381,7.4117,7.3855,7.3595,7.3337,7.3081,7.2827,7.2575,7.2324
8.5499,8.5149,8.4802,8.4458,8.4117,8.3779,8.3444,8.3112,8.2783,8.2457,8.2133,8.1812,8.1494,8.1179,8.0866,8.0556,8.0248,7.9943,7.9641,7.9341,7.9043,7.8748,7.8455,7.8164,7.7876,7.759,7.7307,7.7025,7.6746,7.6469,7.6193,7.5921,7.565,7.5381,7.5114,7.4849,7.4587,7.4326,7.4067,7.381,7.3555
8.6949,8.6592,8.6239,8.5889,8.5541,8.5197,8.4856,8.4518,8.4182,8.385,8.3521,8.3194,8.287,8.2549,8.223,8.1914,8.1601,8.1291,8.0983,8.0677,8.0374,8.0073,7.9775,7.9479,7.9186,7.8895,7.8606,7.8319,7.8035,7.7753,7.7473,7.7195,7.6919,7.6645,7.6374,7.6104,7.5837,7.5571,7.5308,7.5046,7.4787
8.8401,8.8038,8.7678,8.7321,8.6967,8.6617,8.6269,8.5925,8.5583,8.5245,8.4909,8.4577,8.4247,8.392,8.3596,8.3274,8.2955,8.2639,8.2325,8.2014,8.1706,8.14,8.1096,8.0795,8.0496,8.02,7.9906,7.9614,7.9325,7.9038,7.8753,7.847,7.8189,7.7911,7.7635,7.736,7.7088,7.6818,7.655,7.6284,7.6019
8.9854,8.9484,8.9118,8.8754,8.8394,8.8037,8.7684,8.7333,8.6986,8.6641,8.63,8.5961,8.5625,8.5292,8.4962,8.4635,8.4311,8.3989,8.367,8.3353,8.3039,8.2728,8.2419,8.2112,8.1808,8.1507,8.1207,8.0911,8.0616,8.0324,8.0034,7.9746,7.9461,7.9177,7.8896,7.8617,7.834,7.8065,7.7792,7.7522,7.7253
9.1309,9.0933,9.056,9.019,8.9823,8.946,8.91,8.8743,8.8389,8.8039,8.7691,8.7347,8.7005,8.6666,8.633,8.5997,8.5667,8.534,8.5015,8.4693,8.4373,8.4056,8.3742,8.343,8.3121,8.2814,8.251,8.2208,8.1908,8.1611,8.1316,8.1023,8.0733,8.0445,8.0159,7.9875,7.9593,7.9314,7.9036,7.8761,7.8487
9.2766,9.2383,9.2003,9.1627,9.1254,9.0884,9.0518,9.0155,8.9795,8.9438,8.9084,8.8734,8.8386,8.8042,8.77,8.7361,8.7025,8.6692,8.6361,8.6034,8.5709,8.5386,8.5067,8.475,8.4435,8.4123,8.3813,8.3506,8.3202,8.2899,8.2599,8.2302,8.2006,8.1713,8.1422,8.1134,8.0847,8.0563,8.0281,8.0001,7.9723
9.4225,9.3834,9.3448,9.3065,9.2686,9.231,9.1937,9.1568,9.1201,9.0839,9.0479,9.0122,8.9769,8.9418,8.907,8.8726,8.8384,8.8045,8.7709,8.7376,8.7046,8.6718,8.6393,8.607,8.575,8.5433,8.5118,8.4806,8.4496,8.4188,8.3883,8.3581,8.328,8.2982,8.2687,8.2393,8.2102,8.1813,8.1526,8.1241,8.0959
9.5685,9.5288,9.4895,9.4505,9.4119,9.3737,9.3358,9.2982,9.261,9.2241,9.1875,9.1512,9.1152,9.0796,9.0442,9.0092,8.9745,8.94,8.9058,8.8719,8.8383,8.805,8.772,8.7392,8.7066,8.6744,8.6424,8.6106,8.5791,8.5479,8.5169,8.4861,8.4556,8.4253,8.3952,8.3654,8.3358,8.3064,8.2772,8.2483,8.2196
