927.62
922.76
917.85
912.87
907.83
902.72
897.54
892.28
886.95
881.53
876.03
870.44
864.75
858.96
853.06
847.05
840.92
834.66
828.26
821.71
815
808.11
801.04
793.76
786.25
778.49
770.46
762.12
753.43
744.33
734.79
724.7
713.98
702.5
690.07
676.42
661.16
643.59
622.45
594.69
548.57
