4.4417e+05,4.4502e+05,4.4587e+05,4.4672e+05,4.4757e+05,4.4842e+05,4.4928e+05,4.5013e+05,4.5099e+05,4.5184e+05,4.527e+05,4.5356e+05,4.5442e+05,4.5528e+05,4.5614e+05,4.57e+05,4.5787e+05,4.5873e+05,4.596e+05,4.6047e+05,4.6133e+05,4.622e+05,4.6307e+05,4.6394e+05,4.6482e+05,4.6569e+05,4.6656e+05,4.6744e+05,4.6832e+05,4.6919e+05,4.7007e+05,4.7095e+05,4.7183e+05,4.7271e+05,4.7359e+05,4.7448e+05,4.7536e+05,4.7625e+05,4.7713e+05,4.7802e+05,4.7891e+05
4.4409e+05,4.4494e+05,4.4579e+05,4.4664e+05,4.4749e+05,4.4834e+05,4.492e+05,4.5005e+05,4.5091e+05,4.5177e+05,4.5262e+05,4.5348e+05,4.5434e+05,4.5521e+05,4.5607e+05,4.5693e+05,4.578e+05,4.5866e+05,4.5953e+05,4.6039e+05,4.6126e+05,4.6213e+05,4.63e+05,4.6388e+05,4.6475e+05,4.6562e+05,4.665e+05,4.6737e+05,4.6825e+05,4.6913e+05,4.7001e+05,4.7089e+05,4.7177e+05,4.7265e+05,4.7353e+05,4.7441e+05,4.753e+05,4.7618e+05,4.7707e+05,4.7796e+05,4.7885e+05
4.4401e+05,4.4486e+05,4.4571e+05,4.4656e+05,4.4741e+05,4.4827e+05,4.4912e+05,4.4998e+05,4.5083e+05,4.5169e+05,4.5255e+05,4.5341e+05,4.5427e+05,4.5513e+05,4.5599e+05,4.5686e+05,4.5772e+05,4.5859e+05,4.5946e+05,4.6032e+05,4.6119e+05,4.6206e+05,4.6293e+05,4.6381e+05,4.6468e+05,4.6555e+05,4.6643e+05,4.6731e+05,4.6818e+05,4.6906e+05,4.6994e+05,4.7082e+05,4.717e+05,4.7258e+05,4.7347e+05,4.7435e+05,4.7524e+05,4.7612e+05,4.7701e+05,4.779e+05,4.7879e+05
4.4393e+05,4.4478e+05,4.4563e+05,4.4648e+05,4.4733e+05,4.4819e+05,4.4904e+05,4.499e+05,4.5076e+05,4.5161e+05,4.5247e+05,4.5333e+05,4.542e+05,4.5506e+05,4.5592e+05,4.5679e+05,4.5765e+05,4.5852e+05,4.5939e+05,4.6025e+05,4.6112e+05,4.6199e+05,4.6287e+05,4.6374e+05,4.6461e+05,4.6549e+05,4.6636e+05,4.6724e+05,4.6812e+05,4.6899e+05,4.6987e+05,4.7076e+05,4.7164e+05,4.7252e+05,4.734e+05,4.7429e+05,4.7517e+05,4.7606e+05,4.7695e+05,4.7784e+05,4.7873e+05
4.4385e+05,4.447e+05,4.4555e+05,4.464e+05,4.4726e+05,4.4811e+05,4.4897e+05,4.4982e+05,4.5068e+05,4.5154e+05,4.524e+05,4.5326e+05,4.5412e+05,4.5498e+05,4.5585e+05,4.5671e+05,4.5758e+05,4.5845e+05,4.5931e+05,4.6018e+05,4.6105e+05,4.6192e+05,4.628e+05,4.6367e+05,4.6454e+05,4.6542e+05,4.6629e+05,4.6717e+05,4.6805e+05,4.6893e+05,4.6981e+05,4.7069e+05,4.7157e+05,4.7245e+05,4.7334e+05,4.7422e+05,4.7511e+05,4.76e+05,4.7688e+05,4.7777e+05,4.7866e+05
4.4377e+05,4.4462e+05,4.4547e+05,4.4632e+05,4.4718e+05,4.4803e+05,4.4889e+05,4.4975e+05,4.506e+05,4.5146e+05,4.5232e+05,4.5318e+05,4.5405e+05,4.5491e+05,4.5577e+05,4.5664e+05,4.5751e+05,4.5837e+05,4.5924e+05,4.6011e+05,4.6098e+05,4.6185e+05,4.6273e+05,4.636e+05,4.6447e+05,4.6535e+05,4.6623e+05,4.671e+05,4.6798e+05,4.6886e+05,4.6974e+05,4.7062e+05,4.7151e+05,4.7239e+05,4.7328e+05,4.7416e+05,4.7505e+05,4.7593e+05,4.7682e+05,4.7771e+05,4.786e+05
4.4369e+05,4.4454e+05,4.4539e+05,4.4624e+05,4.471e+05,4.4795e+05,4.4881e+05,4.4967e+05,4.5053e+05,4.5139e+05,4.5225e+05,4.5311e+05,4.5397e+05,4.5484e+05,4.557e+05,4.5657e+05,4.5743e+05,4.583e+05,4.5917e+05,4.6004e+05,4.6091e+05,4.6178e+05,4.6266e+05,4.6353e+05,4.6441e+05,4.6528e+05,4.6616e+05,4.6704e+05,4.6792e+05,4.688e+05,4.6968e+05,4.7056e+05,4.7144e+05,4.7233e+05,4.7321e+05,4.741e+05,4.7498e+05,4.7587e+05,4.7676e+05,4.7765e+05,4.7854e+05
4.436e+05,4.4446e+05,4.4531e+05,4.4616e+05,4.4702e+05,4.4788e+05,4.4873e+05,4.4959e+05,4.5045e+05,4.5131e+05,4.5217e+05,4.5304e+05,4.539e+05,4.5476e+05,4.5563e+05,4.5649e+05,4.5736e+05,4.5823e+05,4.591e+05,4.5997e+05,4.6084e+05,4.6171e+05,4.6259e+05,4.6346e+05,4.6434e+05,4.6521e+05,4.6609e+05,4.6697e+05,4.6785e+05,4.6873e+05,4.6961e+05,4.7049e+05,4.7138e+05,4.7226e+05,4.7315e+05,4.7403e+05,4.7492e+05,4.7581e+05,4.767e+05,4.7759e+05,4.7848e+05
4.4352e+05,4.4438e+05,4.4523e+05,4.4608e+05,4.4694e+05,4.478e+05,4.4866e+05,4.4951e+05,4.5037e+05,4.5124e+05,4.521e+05,4.5296e+05,4.5382e+05,4.5469e+05,4.5555e+05,4.5642e+05,4.5729e+05,4.5816e+05,4.5903e+05,4.599e+05,4.6077e+05,4.6164e+05,4.6252e+05,4.6339e+05,4.6427e+05,4.6515e+05,4.6602e+05,4.669e+05,4.6778e+05,4.6866e+05,4.6955e+05,4.7043e+05,4.7131e+05,4.722e+05,4.7308e+05,4.7397e+05,4.7486e+05,4.7575e+05,4.7664e+05,4.7753e+05,4.7842e+05
4.4344e+05,4.443e+05,4.4515e+05,4.4601e+05,4.4686e+05,4.4772e+05,4.4858e+05,4.4944e+05,4.503e+05,4.5116e+05,4.5202e+05,4.5288e+05,4.5375e+05,4.5462e+05,4.5548e+05,4.5635e+05,4.5722e+05,4.5809e+05,4.5896e+05,4.5983e+05,4.607e+05,4.6157e+05,4.6245e+05,4.6332e+05,4.642e+05,4.6508e+05,4.6596e+05,4.6684e+05,4.6772e+05,4.686e+05,4.6948e+05,4.7036e+05,4.7125e+05,4.7213e+05,4.7302e+05,4.7391e+05,4.7479e+05,4.7568e+05,4.7657e+05,4.7746e+05,4.7836e+05
4.4336e+05,4.4421e+05,4.4507e+05,4.4593e+05,4.4678e+05,4.4764e+05,4.485e+05,4.4936e+05,4.5022e+05,4.5108e+05,4.5195e+05,4.5281e+05,4.5367e+05,4.5454e+05,4.5541e+05,4.5628e+05,4.5715e+05,4.5802e+05,4.5889e+05,4.5976e+05,4.6063e+05,4.6151e+05,4.6238e+05,4.6326e+05,4.6413e+05,4.6501e+05,4.6589e+05,4.6677e+05,4.6765e+05,4.6853e+05,4.6941e+05,4.703e+05,4.7118e+05,4.7207e+05,4.7295e+05,4.7384e+05,4.7473e+05,4.7562e+05,4.7651e+05,4.774e+05,4.7829e+05
4.4328e+05,4.4413e+05,4.4499e+05,4.4585e+05,4.467e+05,4.4756e+05,4.4842e+05,4.4928e+05,4.5014e+05,4.5101e+05,4.5187e+05,4.5273e+05,4.536e+05,4.5447e+05,4.5533e+05,4.562e+05,4.5707e+05,4.5794e+05,4.5881e+05,4.5969e+05,4.6056e+05,4.6143e+05,4.6231e+05,4.6319e+05,4.6406e+05,4.6494e+05,4.6582e+05,4.667e+05,4.6758e+05,4.6847e+05,4.6935e+05,4.7023e+05,4.7112e+05,4.72e+05,4.7289e+05,4.7378e+05,4.7467e+05,4.7556e+05,4.7645e+05,4.7734e+05,4.7823e+05
4.432e+05,4.4405e+05,4.4491e+05,4.4577e+05,4.4662e+05,4.4748e+05,4.4834e+05,4.492e+05,4.5007e+05,4.5093e+05,4.5179e+05,4.5266e+05,4.5353e+05,4.5439e+05,4.5526e+05,4.5613e+05,4.57e+05,4.5787e+05,4.5874e+05,4.5962e+05,4.6049e+05,4.6136e+05,4.6224e+05,4.6312e+05,4.64e+05,4.6487e+05,4.6575e+05,4.6663e+05,4.6752e+05,4.684e+05,4.6928e+05,4.7017e+05,4.7105e+05,4.7194e+05,4.7283e+05,4.7371e+05,4.746e+05,4.7549e+05,4.7639e+05,4.7728e+05,4.7817e+05
4.4311e+05,4.4397e+05,4.4483e+05,4.4569e+05,4.4654e+05,4.474e+05,4.4827e+05,4.4913e+05,4.4999e+05,4.5085e+05,4.5172e+05,4.5258e+05,4.5345e+05,4.5432e+05,4.5519e+05,4.5606e+05,4.5693e+05,4.578e+05,4.5867e+05,4.5954e+05,4.6042e+05,4.6129e+05,4.6217e+05,4.6305e+05,4.6393e+05,4.6481e+05,4.6569e+05,4.6657e+05,4.6745e+05,4.6833e+05,4.6922e+05,4.701e+05,4.7099e+05,4.7187e+05,4.7276e+05,4.7365e+05,4.7454e+05,4.7543e+05,4.7632e+05,4.7722e+05,4.7811e+05
4.4303e+05,4.4389e+05,4.4475e+05,4.4561e+05,4.4647e+05,4.4733e+05,4.4819e+05,4.4905e+05,4.4991e+05,4.5078e+05,4.5164e+05,4.5251e+05,4.5338e+05,4.5424e+05,4.5511e+05,4.5598e+05,4.5685e+05,4.5773e+05,4.586e+05,4.5947e+05,4.6035e+05,4.6122e+05,4.621e+05,4.6298e+05,4.6386e+05,4.6474e+05,4.6562e+05,4.665e+05,4.6738e+05,4.6827e+05,4.6915e+05,4.7004e+05,4.7092e+05,4.7181e+05,4.727e+05,4.7359e+05,4.7448e+05,4.7537e+05,4.7626e+05,4.7715e+05,4.7805e+05
4.4295e+05,4.4381e+05,4.4467e+05,4.4553e+05,4.4639e+05,4.4725e+05,4.4811e+05,4.4897e+05,4.4984e+05,4.507e+05,4.5157e+05,4.5243e+05,4.533e+05,4.5417e+05,4.5504e+05,4.5591e+05,4.5678e+05,4.5765e+05,4.5853e+05,4.594e+05,4.6028e+05,4.6115e+05,4.6203e+05,4.6291e+05,4.6379e+05,4.6467e+05,4.6555e+05,4.6643e+05,4.6732e+05,4.682e+05,4.6908e+05,4.6997e+05,4.7086e+05,4.7175e+05,4.7263e+05,4.7352e+05,4.7441e+05,4.7531e+05,4.762e+05,4.7709e+05,4.7799e+05
4.4287e+05,4.4373e+05,4.4459e+05,4.4545e+05,4.4631e+05,4.4717e+05,4.4803e+05,4.4889e+05,4.4976e+05,4.5062e+05,4.5149e+05,4.5236e+05,4.5323e+05,4.541e+05,4.5497e+05,4.5584e+05,4.5671e+05,4.5758e+05,4.5846e+05,4.5933e+05,4.6021e+05,4.6108e+05,4.6196e+05,4.6284e+05,4.6372e+05,4.646e+05,4.6548e+05,4.6637e+05,4.6725e+05,4.6813e+05,4.6902e+05,4.699e+05,4.7079e+05,4.7168e+05,4.7257e+05,4.7346e+05,4.7435e+05,4.7524e+05,4.7614e+05,4.7703e+05,4.7792e+05
4.4279e+05,4.4364e+05,4.445e+05,4.4536e+05,4.4623e+05,4.4709e+05,4.4795e+05,4.4882e+05,4.4968e+05,4.5055e+05,4.5141e+05,4.5228e+05,4.5315e+05,4.5402e+05,4.5489e+05,4.5576e+05,4.5664e+05,4.5751e+05,4.5838e+05,4.5926e+05,4.6014e+05,4.6101e+05,4.6189e+05,4.6277e+05,4.6365e+05,4.6453e+05,4.6541e+05,4.663e+05,4.6718e+05,4.6807e+05,4.6895e+05,4.6984e+05,4.7073e+05,4.7162e+05,4.725e+05,4.734e+05,4.7429e+05,4.7518e+05,4.7607e+05,4.7697e+05,4.7786e+05
4.427e+05,4.4356e+05,4.4442e+05,4.4528e+05,4.4615e+05,4.4701e+05,4.4787e+05,4.4874e+05,4.496e+05,4.5047e+05,4.5134e+05,4.5221e+05,4.5308e+05,4.5395e+05,4.5482e+05,4.5569e+05,4.5656e+05,4.5744e+05,4.5831e+05,4.5919e+05,4.6007e+05,4.6094e+05,4.6182e+05,4.627e+05,4.6358e+05,4.6446e+05,4.6535e+05,4.6623e+05,4.6711e+05,4.68e+05,4.6889e+05,4.6977e+05,4.7066e+05,4.7155e+05,4.7244e+05,4.7333e+05,4.7422e+05,4.7512e+05,4.7601e+05,4.769e+05,4.778e+05
4.4262e+05,4.4348e+05,4.4434e+05,4.452e+05,4.4607e+05,4.4693e+05,4.4779e+05,4.4866e+05,4.4953e+05,4.5039e+05,4.5126e+05,4.5213e+05,4.53e+05,4.5387e+05,4.5474e+05,4.5562e+05,4.5649e+05,4.5736e+05,4.5824e+05,4.5912e+05,4.5999e+05,4.6087e+05,4.6175e+05,4.6263e+05,4.6351e+05,4.644e+05,4.6528e+05,4.6616e+05,4.6705e+05,4.6793e+05,4.6882e+05,4.6971e+05,4.706e+05,4.7149e+05,4.7238e+05,4.7327e+05,4.7416e+05,4.7505e+05,4.7595e+05,4.7684e+05,4.7774e+05
4.4254e+05,4.434e+05,4.4426e+05,4.4512e+05,4.4599e+05,4.4685e+05,4.4772e+05,4.4858e+05,4.4945e+05,4.5032e+05,4.5119e+05,4.5205e+05,4.5293e+05,4.538e+05,4.5467e+05,4.5554e+05,4.5642e+05,4.5729e+05,4.5817e+05,4.5905e+05,4.5992e+05,4.608e+05,4.6168e+05,4.6256e+05,4.6344e+05,4.6433e+05,4.6521e+05,4.661e+05,4.6698e+05,4.6787e+05,4.6875e+05,4.6964e+05,4.7053e+05,4.7142e+05,4.7231e+05,4.732e+05,4.741e+05,4.7499e+05,4.7588e+05,4.7678e+05,4.7768e+05
4.4246e+05,4.4332e+05,4.4418e+05,4.4504e+05,4.4591e+05,4.4677e+05,4.4764e+05,4.485e+05,4.4937e+05,4.5024e+05,4.5111e+05,4.5198e+05,4.5285e+05,4.5372e+05,4.546e+05,4.5547e+05,4.5634e+05,4.5722e+05,4.581e+05,4.5897e+05,4.5985e+05,4.6073e+05,4.6161e+05,4.6249e+05,4.6338e+05,4.6426e+05,4.6514e+05,4.6603e+05,4.6691e+05,4.678e+05,4.6869e+05,4.6958e+05,4.7047e+05,4.7136e+05,4.7225e+05,4.7314e+05,4.7403e+05,4.7493e+05,4.7582e+05,4.7672e+05,4.7761e+05
4.4237e+05,4.4324e+05,4.441e+05,4.4496e+05,4.4583e+05,4.4669e+05,4.4756e+05,4.4843e+05,4.4929e+05,4.5016e+05,4.5103e+05,4.519e+05,4.5277e+05,4.5365e+05,4.5452e+05,4.554e+05,4.5627e+05,4.5715e+05,4.5802e+05,4.589e+05,4.5978e+05,4.6066e+05,4.6154e+05,4.6242e+05,4.6331e+05,4.6419e+05,4.6507e+05,4.6596e+05,4.6685e+05,4.6773e+05,4.6862e+05,4.6951e+05,4.704e+05,4.7129e+05,4.7218e+05,4.7308e+05,4.7397e+05,4.7486e+05,4.7576e+05,4.7665e+05,4.7755e+05
